Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2024-06-05,15:00,2024,June,15,No,Yes,Wednesday,29.6,ST003,Jubilee Hills,U11526,63,Male,20,15:00,15:20,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-05,16:00,2024,June,16,No,Yes,Wednesday,22.6,ST003,Jubilee Hills,U11527,22,Female,31,16:00,16:31,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-05,17:00,2024,June,17,No,Yes,Wednesday,38.6,ST004,Madhapur,U11528,32,Male,56,17:00,17:56,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-05,18:00,2024,June,18,No,Yes,Wednesday,33.3,ST009,Kukatpally,U11529,28,Female,52,18:00,18:52,Monsoon,Rainy,Casual,Premium Bike
2024-06-05,19:00,2024,June,19,No,Yes,Wednesday,37.4,ST005,Begumpet,U11530,38,Female,13,19:00,19:13,Monsoon,Rainy,Casual,Premium Bike
2024-06-05,20:00,2024,June,20,No,Yes,Wednesday,22.8,ST002,Gachibowli,U11531,49,Male,28,20:00,20:28,Monsoon,Rainy,Casual,Electric Bike
2024-06-06,08:00,2024,June,8,No,Yes,Thursday,31.8,ST010,Secunderabad,U11532,27,Male,12,08:00,08:12,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,09:00,2024,June,9,No,Yes,Thursday,26.3,ST004,Madhapur,U11533,64,Male,14,09:00,09:14,Monsoon,Rainy,Casual,Premium Bike
2024-06-06,10:00,2024,June,10,No,Yes,Thursday,28.1,ST003,Jubilee Hills,U11534,31,Female,54,10:00,10:54,Monsoon,Rainy,Casual,Electric Bike
2024-06-06,11:00,2024,June,11,No,Yes,Thursday,25.4,ST007,Kondapur,U11535,35,Male,58,11:00,11:58,Monsoon,Rainy,Casual,Premium Bike
2024-06-06,12:00,2024,June,12,No,Yes,Thursday,24.0,ST006,Hitech City,U11536,52,Male,18,12:00,12:18,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,13:00,2024,June,13,No,Yes,Thursday,22.3,ST003,Jubilee Hills,U11537,33,Female,27,13:00,13:27,Monsoon,Rainy,Casual,Premium Bike
2024-06-06,14:00,2024,June,14,No,Yes,Thursday,38.4,ST009,Kukatpally,U11538,64,Male,44,14:00,14:44,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,15:00,2024,June,15,No,Yes,Thursday,27.6,ST009,Kukatpally,U11539,30,Female,49,15:00,15:49,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,16:00,2024,June,16,No,Yes,Thursday,39.1,ST001,Banjara Hills,U11540,21,Female,48,16:00,16:48,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-06,17:00,2024,June,17,No,Yes,Thursday,33.9,ST010,Secunderabad,U11541,29,Male,60,17:00,18:00,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,18:00,2024,June,18,No,Yes,Thursday,29.9,ST003,Jubilee Hills,U11542,60,Female,40,18:00,18:40,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-06,19:00,2024,June,19,No,Yes,Thursday,31.5,ST007,Kondapur,U11543,50,Female,24,19:00,19:24,Monsoon,Rainy,Casual,Standard Bike
2024-06-06,20:00,2024,June,20,No,Yes,Thursday,33.5,ST007,Kondapur,U11544,50,Male,13,20:00,20:13,Monsoon,Rainy,Casual,Standard Bike
2024-06-07,08:00,2024,June,8,No,Yes,Friday,36.9,ST009,Kukatpally,U11545,41,Male,51,08:00,08:51,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-07,09:00,2024,June,9,No,Yes,Friday,28.2,ST008,Shamshabad,U11546,19,Female,48,09:00,09:48,Monsoon,Cloudy,Casual,Electric Bike
2024-06-07,10:00,2024,June,10,No,Yes,Friday,20.4,ST009,Kukatpally,U11547,38,Female,20,10:00,10:20,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-07,11:00,2024,June,11,No,Yes,Friday,36.1,ST001,Banjara Hills,U11548,58,Male,46,11:00,11:46,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,12:00,2024,June,12,No,Yes,Friday,35.7,ST006,Hitech City,U11549,38,Female,45,12:00,12:45,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,13:00,2024,June,13,No,Yes,Friday,38.1,ST010,Secunderabad,U11550,22,Male,49,13:00,13:49,Monsoon,Cloudy,Casual,Electric Bike
2024-06-07,14:00,2024,June,14,No,Yes,Friday,34.6,ST001,Banjara Hills,U11551,31,Male,16,14:00,14:16,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,15:00,2024,June,15,No,Yes,Friday,32.7,ST005,Begumpet,U11552,54,Male,41,15:00,15:41,Monsoon,Cloudy,Casual,Premium Bike
2024-06-07,16:00,2024,June,16,No,Yes,Friday,35.0,ST003,Jubilee Hills,U11553,43,Female,47,16:00,16:47,Monsoon,Cloudy,Casual,Premium Bike
2024-06-07,17:00,2024,June,17,No,Yes,Friday,20.4,ST002,Gachibowli,U11554,65,Male,30,17:00,17:30,Monsoon,Cloudy,Casual,Premium Bike
2024-06-07,18:00,2024,June,18,No,Yes,Friday,31.5,ST009,Kukatpally,U11555,26,Male,52,18:00,18:52,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,19:00,2024,June,19,No,Yes,Friday,29.4,ST008,Shamshabad,U11556,43,Female,60,19:00,20:00,Monsoon,Cloudy,Casual,Electric Bike
2024-06-07,20:00,2024,June,20,No,Yes,Friday,26.1,ST008,Shamshabad,U11557,62,Male,53,20:00,20:53,Monsoon,Cloudy,Casual,Premium Bike
2024-06-08,08:00,2024,June,8,Yes,No,Saturday,35.9,ST010,Secunderabad,U11558,48,Male,31,08:00,08:31,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-08,09:00,2024,June,9,Yes,No,Saturday,25.4,ST009,Kukatpally,U11559,49,Male,38,09:00,09:38,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-08,10:00,2024,June,10,Yes,No,Saturday,26.8,ST007,Kondapur,U11560,51,Male,34,10:00,10:34,Monsoon,Rainy,Casual,Standard Bike
2024-06-08,11:00,2024,June,11,Yes,No,Saturday,23.2,ST010,Secunderabad,U11561,34,Male,41,11:00,11:41,Monsoon,Rainy,Casual,Standard Bike
2024-06-08,12:00,2024,June,12,Yes,No,Saturday,38.4,ST001,Banjara Hills,U11562,19,Male,17,12:00,12:17,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-08,13:00,2024,June,13,Yes,No,Saturday,26.3,ST003,Jubilee Hills,U11563,61,Male,18,13:00,13:18,Monsoon,Rainy,Casual,Standard Bike
2024-06-08,14:00,2024,June,14,Yes,No,Saturday,24.3,ST004,Madhapur,U11564,28,Female,36,14:00,14:36,Monsoon,Rainy,Casual,Standard Bike
2024-06-08,15:00,2024,June,15,Yes,No,Saturday,39.7,ST010,Secunderabad,U11565,23,Male,25,15:00,15:25,Monsoon,Rainy,Casual,Premium Bike
2024-06-08,16:00,2024,June,16,Yes,No,Saturday,31.2,ST001,Banjara Hills,U11566,20,Male,53,16:00,16:53,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-08,17:00,2024,June,17,Yes,No,Saturday,32.7,ST006,Hitech City,U11567,40,Female,37,17:00,17:37,Monsoon,Rainy,Casual,Electric Bike
2024-06-08,18:00,2024,June,18,Yes,No,Saturday,37.9,ST009,Kukatpally,U11568,51,Female,26,18:00,18:26,Monsoon,Rainy,Casual,Electric Bike
2024-06-08,19:00,2024,June,19,Yes,No,Saturday,29.1,ST001,Banjara Hills,U11569,20,Female,26,19:00,19:26,Monsoon,Rainy,Casual,Standard Bike
2024-06-08,20:00,2024,June,20,Yes,No,Saturday,24.5,ST005,Begumpet,U11570,57,Female,39,20:00,20:39,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-09,08:00,2024,June,8,Yes,No,Sunday,39.1,ST009,Kukatpally,U11571,27,Male,23,08:00,08:23,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-09,09:00,2024,June,9,Yes,No,Sunday,27.1,ST004,Madhapur,U11572,41,Female,56,09:00,09:56,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-09,10:00,2024,June,10,Yes,No,Sunday,29.3,ST002,Gachibowli,U11573,54,Female,25,10:00,10:25,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-09,11:00,2024,June,11,Yes,No,Sunday,31.3,ST010,Secunderabad,U11574,32,Female,24,11:00,11:24,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-09,12:00,2024,June,12,Yes,No,Sunday,28.7,ST002,Gachibowli,U11575,58,Female,28,12:00,12:28,Monsoon,Cloudy,Casual,Electric Bike
2024-06-09,13:00,2024,June,13,Yes,No,Sunday,37.8,ST006,Hitech City,U11576,29,Female,54,13:00,13:54,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-09,14:00,2024,June,14,Yes,No,Sunday,36.1,ST009,Kukatpally,U11577,48,Male,17,14:00,14:17,Monsoon,Cloudy,Casual,Premium Bike
2024-06-09,15:00,2024,June,15,Yes,No,Sunday,27.6,ST005,Begumpet,U11578,63,Male,11,15:00,15:11,Monsoon,Cloudy,Casual,Electric Bike
2024-06-09,16:00,2024,June,16,Yes,No,Sunday,22.7,ST007,Kondapur,U11579,36,Female,26,16:00,16:26,Monsoon,Cloudy,Casual,Electric Bike
2024-06-09,17:00,2024,June,17,Yes,No,Sunday,35.0,ST010,Secunderabad,U11580,38,Female,57,17:00,17:57,Monsoon,Cloudy,Casual,Premium Bike
2024-06-09,18:00,2024,June,18,Yes,No,Sunday,34.6,ST002,Gachibowli,U11581,62,Male,38,18:00,18:38,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-09,19:00,2024,June,19,Yes,No,Sunday,31.6,ST008,Shamshabad,U11582,36,Male,33,19:00,19:33,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-09,20:00,2024,June,20,Yes,No,Sunday,27.7,ST006,Hitech City,U11583,51,Male,38,20:00,20:38,Monsoon,Cloudy,Casual,Electric Bike
2024-06-10,08:00,2024,June,8,No,Yes,Monday,34.1,ST004,Madhapur,U11584,26,Male,45,08:00,08:45,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-10,09:00,2024,June,9,No,Yes,Monday,30.5,ST006,Hitech City,U11585,56,Male,13,09:00,09:13,Monsoon,Cloudy,Casual,Electric Bike
2024-06-10,10:00,2024,June,10,No,Yes,Monday,23.0,ST007,Kondapur,U11586,29,Female,10,10:00,10:10,Monsoon,Cloudy,Casual,Premium Bike
2024-06-10,11:00,2024,June,11,No,Yes,Monday,36.7,ST005,Begumpet,U11587,57,Female,35,11:00,11:35,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-10,12:00,2024,June,12,No,Yes,Monday,22.7,ST002,Gachibowli,U11588,46,Female,16,12:00,12:16,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-10,13:00,2024,June,13,No,Yes,Monday,22.8,ST006,Hitech City,U11589,44,Male,47,13:00,13:47,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-10,14:00,2024,June,14,No,Yes,Monday,29.9,ST005,Begumpet,U11590,54,Female,28,14:00,14:28,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-10,15:00,2024,June,15,No,Yes,Monday,27.4,ST002,Gachibowli,U11591,47,Male,39,15:00,15:39,Monsoon,Cloudy,Casual,Electric Bike
2024-06-10,16:00,2024,June,16,No,Yes,Monday,34.9,ST006,Hitech City,U11592,36,Male,16,16:00,16:16,Monsoon,Cloudy,Casual,Standard Bike
2024-06-10,17:00,2024,June,17,No,Yes,Monday,20.3,ST004,Madhapur,U11593,62,Male,42,17:00,17:42,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-10,18:00,2024,June,18,No,Yes,Monday,35.7,ST004,Madhapur,U11594,57,Male,27,18:00,18:27,Monsoon,Cloudy,Casual,Electric Bike
2024-06-10,19:00,2024,June,19,No,Yes,Monday,35.3,ST010,Secunderabad,U11595,25,Female,33,19:00,19:33,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-10,20:00,2024,June,20,No,Yes,Monday,34.2,ST002,Gachibowli,U11596,60,Female,55,20:00,20:55,Monsoon,Cloudy,Casual,Premium Bike
2024-06-11,08:00,2024,June,8,No,Yes,Tuesday,24.4,ST009,Kukatpally,U11597,59,Female,39,08:00,08:39,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-11,09:00,2024,June,9,No,Yes,Tuesday,25.1,ST001,Banjara Hills,U11598,58,Male,59,09:00,09:59,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-11,10:00,2024,June,10,No,Yes,Tuesday,20.7,ST001,Banjara Hills,U11599,63,Female,42,10:00,10:42,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-11,11:00,2024,June,11,No,Yes,Tuesday,39.1,ST008,Shamshabad,U11600,24,Male,53,11:00,11:53,Monsoon,Rainy,Casual,Standard Bike
2024-06-11,12:00,2024,June,12,No,Yes,Tuesday,26.5,ST002,Gachibowli,U11601,39,Male,39,12:00,12:39,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-11,13:00,2024,June,13,No,Yes,Tuesday,20.6,ST001,Banjara Hills,U11602,18,Male,31,13:00,13:31,Monsoon,Rainy,Casual,Standard Bike
2024-06-11,14:00,2024,June,14,No,Yes,Tuesday,33.6,ST006,Hitech City,U11603,21,Female,13,14:00,14:13,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-11,15:00,2024,June,15,No,Yes,Tuesday,32.7,ST009,Kukatpally,U11604,41,Male,34,15:00,15:34,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-11,16:00,2024,June,16,No,Yes,Tuesday,30.2,ST003,Jubilee Hills,U11605,24,Male,25,16:00,16:25,Monsoon,Rainy,Casual,Premium Bike
2024-06-11,17:00,2024,June,17,No,Yes,Tuesday,24.3,ST010,Secunderabad,U11606,34,Male,22,17:00,17:22,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-11,18:00,2024,June,18,No,Yes,Tuesday,28.9,ST006,Hitech City,U11607,44,Male,26,18:00,18:26,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-11,19:00,2024,June,19,No,Yes,Tuesday,24.4,ST004,Madhapur,U11608,24,Male,38,19:00,19:38,Monsoon,Rainy,Casual,Standard Bike
2024-06-11,20:00,2024,June,20,No,Yes,Tuesday,36.0,ST003,Jubilee Hills,U11609,33,Male,36,20:00,20:36,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-12,08:00,2024,June,8,No,Yes,Wednesday,33.5,ST010,Secunderabad,U11610,35,Male,60,08:00,09:00,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-12,09:00,2024,June,9,No,Yes,Wednesday,29.1,ST003,Jubilee Hills,U11611,60,Female,24,09:00,09:24,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-12,10:00,2024,June,10,No,Yes,Wednesday,38.6,ST009,Kukatpally,U11612,58,Female,31,10:00,10:31,Monsoon,Rainy,Casual,Premium Bike
2024-06-12,11:00,2024,June,11,No,Yes,Wednesday,29.8,ST009,Kukatpally,U11613,55,Male,31,11:00,11:31,Monsoon,Rainy,Casual,Premium Bike
2024-06-12,12:00,2024,June,12,No,Yes,Wednesday,36.2,ST005,Begumpet,U11614,38,Male,10,12:00,12:10,Monsoon,Rainy,Casual,Premium Bike
2024-06-12,13:00,2024,June,13,No,Yes,Wednesday,21.3,ST001,Banjara Hills,U11615,33,Male,18,13:00,13:18,Monsoon,Rainy,Casual,Standard Bike
2024-06-12,14:00,2024,June,14,No,Yes,Wednesday,39.5,ST001,Banjara Hills,U11616,50,Male,15,14:00,14:15,Monsoon,Rainy,Casual,Electric Bike
2024-06-12,15:00,2024,June,15,No,Yes,Wednesday,34.2,ST009,Kukatpally,U11617,28,Female,58,15:00,15:58,Monsoon,Rainy,Casual,Standard Bike
2024-06-12,16:00,2024,June,16,No,Yes,Wednesday,34.4,ST010,Secunderabad,U11618,41,Male,45,16:00,16:45,Monsoon,Rainy,Casual,Electric Bike
2024-06-12,17:00,2024,June,17,No,Yes,Wednesday,26.6,ST008,Shamshabad,U11619,40,Male,45,17:00,17:45,Monsoon,Rainy,Casual,Electric Bike
2024-06-12,18:00,2024,June,18,No,Yes,Wednesday,39.4,ST003,Jubilee Hills,U11620,63,Male,16,18:00,18:16,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-12,19:00,2024,June,19,No,Yes,Wednesday,27.1,ST001,Banjara Hills,U11621,53,Male,12,19:00,19:12,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-12,20:00,2024,June,20,No,Yes,Wednesday,20.9,ST009,Kukatpally,U11622,32,Female,17,20:00,20:17,Monsoon,Rainy,Casual,Electric Bike
2024-06-13,08:00,2024,June,8,No,Yes,Thursday,25.8,ST003,Jubilee Hills,U11623,27,Male,52,08:00,08:52,Monsoon,Cloudy,Casual,Standard Bike
2024-06-13,09:00,2024,June,9,No,Yes,Thursday,21.1,ST003,Jubilee Hills,U11624,50,Male,44,09:00,09:44,Monsoon,Cloudy,Casual,Premium Bike
2024-06-13,10:00,2024,June,10,No,Yes,Thursday,29.6,ST004,Madhapur,U11625,34,Female,60,10:00,11:00,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-13,11:00,2024,June,11,No,Yes,Thursday,32.9,ST008,Shamshabad,U11626,41,Male,14,11:00,11:14,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-13,12:00,2024,June,12,No,Yes,Thursday,26.0,ST007,Kondapur,U11627,32,Male,21,12:00,12:21,Monsoon,Cloudy,Casual,Electric Bike
2024-06-13,13:00,2024,June,13,No,Yes,Thursday,36.7,ST004,Madhapur,U11628,63,Female,25,13:00,13:25,Monsoon,Cloudy,Casual,Electric Bike
2024-06-13,14:00,2024,June,14,No,Yes,Thursday,36.5,ST003,Jubilee Hills,U11629,54,Female,53,14:00,14:53,Monsoon,Cloudy,Casual,Standard Bike
2024-06-13,15:00,2024,June,15,No,Yes,Thursday,28.6,ST004,Madhapur,U11630,22,Female,46,15:00,15:46,Monsoon,Cloudy,Casual,Electric Bike
2024-06-13,16:00,2024,June,16,No,Yes,Thursday,37.6,ST004,Madhapur,U11631,52,Female,52,16:00,16:52,Monsoon,Cloudy,Casual,Standard Bike
2024-06-13,17:00,2024,June,17,No,Yes,Thursday,29.9,ST003,Jubilee Hills,U11632,36,Male,59,17:00,17:59,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-13,18:00,2024,June,18,No,Yes,Thursday,38.7,ST006,Hitech City,U11633,36,Male,18,18:00,18:18,Monsoon,Cloudy,Casual,Electric Bike
2024-06-13,19:00,2024,June,19,No,Yes,Thursday,25.6,ST009,Kukatpally,U11634,22,Female,20,19:00,19:20,Monsoon,Cloudy,Casual,Electric Bike
2024-06-13,20:00,2024,June,20,No,Yes,Thursday,22.0,ST003,Jubilee Hills,U11635,37,Male,42,20:00,20:42,Monsoon,Cloudy,Casual,Standard Bike
2024-06-14,08:00,2024,June,8,No,Yes,Friday,25.5,ST008,Shamshabad,U11636,53,Male,59,08:00,08:59,Monsoon,Rainy,Casual,Electric Bike
2024-06-14,09:00,2024,June,9,No,Yes,Friday,26.5,ST007,Kondapur,U11637,48,Male,13,09:00,09:13,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-14,10:00,2024,June,10,No,Yes,Friday,21.2,ST004,Madhapur,U11638,48,Male,27,10:00,10:27,Monsoon,Rainy,Casual,Electric Bike
2024-06-14,11:00,2024,June,11,No,Yes,Friday,24.7,ST008,Shamshabad,U11639,57,Male,57,11:00,11:57,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-14,12:00,2024,June,12,No,Yes,Friday,26.0,ST009,Kukatpally,U11640,30,Female,22,12:00,12:22,Monsoon,Rainy,Casual,Standard Bike
2024-06-14,13:00,2024,June,13,No,Yes,Friday,28.4,ST009,Kukatpally,U11641,35,Female,32,13:00,13:32,Monsoon,Rainy,Casual,Premium Bike
2024-06-14,14:00,2024,June,14,No,Yes,Friday,26.1,ST009,Kukatpally,U11642,21,Male,13,14:00,14:13,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-14,15:00,2024,June,15,No,Yes,Friday,39.5,ST006,Hitech City,U11643,60,Female,53,15:00,15:53,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-14,16:00,2024,June,16,No,Yes,Friday,23.1,ST003,Jubilee Hills,U11644,18,Male,38,16:00,16:38,Monsoon,Rainy,Casual,Premium Bike
2024-06-14,17:00,2024,June,17,No,Yes,Friday,37.3,ST004,Madhapur,U11645,24,Female,39,17:00,17:39,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-14,18:00,2024,June,18,No,Yes,Friday,20.4,ST003,Jubilee Hills,U11646,26,Male,54,18:00,18:54,Monsoon,Rainy,Casual,Electric Bike
2024-06-14,19:00,2024,June,19,No,Yes,Friday,30.0,ST005,Begumpet,U11647,26,Female,44,19:00,19:44,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-14,20:00,2024,June,20,No,Yes,Friday,23.3,ST003,Jubilee Hills,U11648,38,Female,48,20:00,20:48,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-15,08:00,2024,June,8,No,Yes,Saturday,30.6,ST007,Kondapur,U11649,36,Female,13,08:00,08:13,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-15,09:00,2024,June,9,No,Yes,Saturday,20.9,ST003,Jubilee Hills,U11650,25,Male,34,09:00,09:34,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-15,10:00,2024,June,10,No,Yes,Saturday,22.5,ST009,Kukatpally,U11651,18,Female,45,10:00,10:45,Monsoon,Cloudy,Casual,Standard Bike
2024-06-15,11:00,2024,June,11,No,Yes,Saturday,21.2,ST007,Kondapur,U11652,31,Female,52,11:00,11:52,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-15,12:00,2024,June,12,No,Yes,Saturday,37.9,ST005,Begumpet,U11653,20,Female,18,12:00,12:18,Monsoon,Cloudy,Casual,Standard Bike
2024-06-15,13:00,2024,June,13,No,Yes,Saturday,21.9,ST006,Hitech City,U11654,28,Male,31,13:00,13:31,Monsoon,Cloudy,Casual,Standard Bike
2024-06-15,14:00,2024,June,14,No,Yes,Saturday,26.1,ST005,Begumpet,U11655,30,Male,33,14:00,14:33,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-15,15:00,2024,June,15,No,Yes,Saturday,24.6,ST008,Shamshabad,U11656,58,Female,36,15:00,15:36,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-15,16:00,2024,June,16,No,Yes,Saturday,23.2,ST003,Jubilee Hills,U11657,49,Female,48,16:00,16:48,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-15,17:00,2024,June,17,No,Yes,Saturday,33.9,ST009,Kukatpally,U11658,52,Male,34,17:00,17:34,Monsoon,Cloudy,Casual,Electric Bike
2024-06-15,18:00,2024,June,18,No,Yes,Saturday,21.9,ST004,Madhapur,U11659,21,Female,46,18:00,18:46,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-15,19:00,2024,June,19,No,Yes,Saturday,28.2,ST008,Shamshabad,U11660,39,Male,13,19:00,19:13,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-15,20:00,2024,June,20,No,Yes,Saturday,31.8,ST009,Kukatpally,U11661,27,Male,17,20:00,20:17,Monsoon,Cloudy,Casual,Electric Bike
2024-06-16,08:00,2024,June,8,Yes,No,Sunday,38.5,ST004,Madhapur,U11662,34,Male,27,08:00,08:27,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-16,09:00,2024,June,9,Yes,No,Sunday,27.9,ST006,Hitech City,U11663,63,Male,16,09:00,09:16,Monsoon,Cloudy,Casual,Standard Bike
2024-06-16,10:00,2024,June,10,Yes,No,Sunday,20.7,ST006,Hitech City,U11664,52,Male,44,10:00,10:44,Monsoon,Cloudy,Casual,Standard Bike
2024-06-16,11:00,2024,June,11,Yes,No,Sunday,31.3,ST004,Madhapur,U11665,55,Female,48,11:00,11:48,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-16,12:00,2024,June,12,Yes,No,Sunday,28.1,ST001,Banjara Hills,U11666,49,Male,54,12:00,12:54,Monsoon,Cloudy,Casual,Electric Bike
2024-06-16,13:00,2024,June,13,Yes,No,Sunday,26.1,ST009,Kukatpally,U11667,41,Male,39,13:00,13:39,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-16,14:00,2024,June,14,Yes,No,Sunday,25.7,ST008,Shamshabad,U11668,59,Female,18,14:00,14:18,Monsoon,Cloudy,Casual,Electric Bike
2024-06-16,15:00,2024,June,15,Yes,No,Sunday,34.7,ST009,Kukatpally,U11669,44,Female,33,15:00,15:33,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-16,16:00,2024,June,16,Yes,No,Sunday,38.4,ST006,Hitech City,U11670,33,Female,34,16:00,16:34,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-16,17:00,2024,June,17,Yes,No,Sunday,27.1,ST008,Shamshabad,U11671,51,Male,55,17:00,17:55,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-16,18:00,2024,June,18,Yes,No,Sunday,31.2,ST007,Kondapur,U11672,48,Female,27,18:00,18:27,Monsoon,Cloudy,Casual,Electric Bike
2024-06-16,19:00,2024,June,19,Yes,No,Sunday,34.3,ST009,Kukatpally,U11673,44,Male,41,19:00,19:41,Monsoon,Cloudy,Casual,Electric Bike
2024-06-16,20:00,2024,June,20,Yes,No,Sunday,39.5,ST005,Begumpet,U11674,24,Male,54,20:00,20:54,Monsoon,Cloudy,Casual,Standard Bike
2024-06-17,08:00,2024,June,8,No,Yes,Monday,36.7,ST001,Banjara Hills,U11675,63,Male,23,08:00,08:23,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-17,09:00,2024,June,9,No,Yes,Monday,37.0,ST006,Hitech City,U11676,46,Female,14,09:00,09:14,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-17,10:00,2024,June,10,No,Yes,Monday,26.3,ST005,Begumpet,U11677,18,Male,26,10:00,10:26,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-17,11:00,2024,June,11,No,Yes,Monday,29.3,ST001,Banjara Hills,U11678,63,Male,40,11:00,11:40,Monsoon,Cloudy,Casual,Standard Bike
2024-06-17,12:00,2024,June,12,No,Yes,Monday,25.0,ST008,Shamshabad,U11679,53,Male,10,12:00,12:10,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-17,13:00,2024,June,13,No,Yes,Monday,24.8,ST006,Hitech City,U11680,52,Female,15,13:00,13:15,Monsoon,Cloudy,Casual,Electric Bike
2024-06-17,14:00,2024,June,14,No,Yes,Monday,21.1,ST010,Secunderabad,U11681,56,Female,56,14:00,14:56,Monsoon,Cloudy,Casual,Standard Bike
2024-06-17,15:00,2024,June,15,No,Yes,Monday,35.8,ST002,Gachibowli,U11682,37,Female,33,15:00,15:33,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-17,16:00,2024,June,16,No,Yes,Monday,21.1,ST010,Secunderabad,U11683,38,Female,43,16:00,16:43,Monsoon,Cloudy,Casual,Electric Bike
2024-06-17,17:00,2024,June,17,No,Yes,Monday,21.4,ST004,Madhapur,U11684,65,Female,28,17:00,17:28,Monsoon,Cloudy,Casual,Electric Bike
2024-06-17,18:00,2024,June,18,No,Yes,Monday,28.3,ST001,Banjara Hills,U11685,43,Female,39,18:00,18:39,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-17,19:00,2024,June,19,No,Yes,Monday,28.0,ST010,Secunderabad,U11686,25,Female,39,19:00,19:39,Monsoon,Cloudy,Casual,Premium Bike
